16310349	very_similar
8985892	not_similar
9425187	not_similar
16792288	similar
7525247	similar
11860483	not_similar
16530860	not_similar
1527573	not_similar
17360898	not_similar
17376847	similar
3411363	not_similar
22021914	very_similar
7143039	not_similar
8506287	not_similar
9242295	not_similar
19889998	not_similar
3411361	not_similar
16481461	not_similar
20702719	not_similar
20884766	not_similar
19163917	similar
11994131	not_similar
12167777	not_similar
20534484	not_similar
17115042	not_similar
10762373	not_similar
16424458	not_similar
7666162	not_similar
16738219	very_similar
10024363	not_similar
12612044	not_similar
23366234	similar
12686573	not_similar
9405570	not_similar
16462598	not_similar
21273313	similar
21048123	not_similar
22157115	similar
24921388	similar
23543888	not_similar
10886326	not_similar
14622238	not_similar
18279330	not_similar
18160425	not_similar
9507975	not_similar
16120778	not_similar
19474171	not_similar
12163529	not_similar
16207884	not_similar
17543390	not_similar
15590736	not_similar
14684860	not_similar
17071240	not_similar
19424783	similar
9548253	not_similar
20953686	not_similar
17714196	not_similar
12878717	not_similar
18045918	not_similar
22496527	not_similar
21096002	not_similar
11143378	not_similar
8327188	not_similar
18003881	not_similar
18559096	not_similar
16425835	not_similar
12582054	not_similar
23367398	very_similar
19155551	very_similar
9310433	not_similar
19906983	not_similar
17946968	not_similar
16291944	not_similar
2911737	not_similar
14511817	not_similar
22570195	not_similar
16029963	not_similar
17521576	not_similar
19233174	not_similar
16510727	not_similar
16930422	not_similar
17071239	not_similar
22171043	not_similar
16855111	not_similar
20403782	very_similar
16298517	not_similar
18216207	very_similar
19864582	not_similar
19804657	not_similar
16820000	not_similar
19898469	not_similar
16510934	not_similar
