18809469	not_similar
14987950	not_similar
21717368	very_similar
19210333	not_similar
17957131	not_similar
16671440	not_similar
11567062	similar
15764676	not_similar
16177809	not_similar
16998798	not_similar
9756602	not_similar
11129784	not_similar
17279554	not_similar
12044662	not_similar
20816826	similar
15721222	not_similar
17971790	not_similar
20950592	similar
19794148	not_similar
15976526	not_similar
22592643	not_similar
15870843	not_similar
23151074	not_similar
15815585	not_similar
22813865	not_similar
10820269	not_similar
18255236	not_similar
16046515	not_similar
15094511	not_similar
14663338	not_similar
16973272	not_similar
17213862	not_similar
25226558	similar
10206300	not_similar
22256767	not_similar
23001813	not_similar
20570121	similar
18694576	not_similar
11929634	not_similar
11356303	not_similar
10896779	not_similar
15729288	not_similar
20663046	not_similar
15099024	not_similar
12076079	not_similar
18624955	not_similar
19712057	similar
11592852	not_similar
23571276	not_similar
15671273	not_similar
15711567	not_similar
11404174	not_similar
16212944	not_similar
19300451	not_similar
18031717	not_similar
17156757	not_similar
19187098	similar
19066093	not_similar
10526099	not_similar
11222998	not_similar
21501651	not_similar
17613235	very_similar
21318404	not_similar
22007835	not_similar
18560439	not_similar
17678960	not_similar
18160227	not_similar
12488800	not_similar
17644578	not_similar
18000599	not_similar
16373278	not_similar
15531084	not_similar
12810672	not_similar
15240428	not_similar
9710810	not_similar
16489579	not_similar
14662518	not_similar
9596253	not_similar
17687559	not_similar
21678122	similar
19000419	not_similar
16029217	not_similar
14663336	not_similar
21626096	similar
17184751	not_similar
